"param_set_id","th_ROS_microbe","th_ROS_epith_recover","epith_recovery_chance","rat_com_pat_threshold","diffusion_speed_DAMPs","diffusion_speed_SAMPs","diffusion_speed_ROS","add_ROS","add_DAMPs","add_SAMPs","ros_decay","DAMPs_decay","SAMPs_decay","activation_threshold_DAMPs","activation_threshold_SAMPs","activity_engulf_M0_baseline","activity_engulf_M1_baseline","activity_engulf_M2_baseline","activity_ROS_M1_baseline","rate_leak_commensal_injury","rate_leak_pathogen_injury","rate_leak_commensal_baseline","active_age_limit","treg_discrimination_efficiency","mac_discrimination_efficiency","mac_rat_com_pat_threshold"
4937,0.132681461468223,0.0275654669867363,0.752508634890127,0.531735779036453,0.110158538399619,0.0426264319711681,0.0730835740452586,0.241835036155209,0.0288388918319484,0.88784175149675,0.171792412519618,0.538879626783868,0.774412343151099,0.0642185679405462,0.980474187083496,0.0983790132798371,0.368763314627449,0.178394958283938,0.451125871783053,0.756206855234993,0.81135230228937,0.199334265959589,12,0.642283927676524,0.757717804956716,0.807003211523895
4938,0.135997591954982,0.658967119057709,0.106625433345372,0.62259264452944,0.0196920048332764,0.0499406035313196,0.0319978892493686,0.421077165748156,0.608133375223028,0.81079233463991,0.371510815552925,0.000430225072312169,0.878500921247597,0.68721481925894,0.723920522491937,0.0237872815231676,0.0670479751714389,0.307304874338722,0.0619329297972494,0.880647588012472,0.686474867640447,0.0470675170408911,14,0.681913234983431,0.597882113087014,0.586801349839068
4939,0.966962504183059,0.508453332390147,0.417636567466776,0.942680335317843,0.0815920534165883,0.0183133743208274,0.00352603686363157,0.099821597014158,0.843828519654204,0.199988412488508,0.583343548401003,0.818916684574704,0.400431007306022,0.371614996225038,0.340256902716332,0.263049931782321,0.479943029480288,0.308556665110553,0.482063274313335,0.83105113504515,0.532670293351274,0.102338060803909,29,0.243843923441367,0.551838392080483,0.651784608274512
4940,0.80019485762564,0.611486310479045,0.517091769278748,0.989507900316513,0.0877795982000465,0.0427359700617436,0.0190904374487959,0.891507763452386,0.216855592454574,0.742924155481719,0.111539260871569,0.639435905703227,0.116411640800256,0.535012616858841,0.546589027463971,0.325178342663089,0.484961264157027,0.405491568482469,0.444721706963168,0.952941119181993,0.717678817622608,0.0066907089041546,7,0.288183284067991,0.921876401252556,0.782286742625432
4941,0.120229043213697,0.746092027721484,0.787771757530584,0.962221062062925,0.0884582223212728,0.0205119808496386,0.00289931248026062,0.217179809280508,0.00277696750594769,0.0912086950879544,0.838474454842531,0.830073717383808,0.796063364764792,0.447604790564789,0.75181252843258,0.290023748548806,0.479259320706874,0.22831931826272,0.349086999693385,0.657314103736344,0.632353594696044,0.0814015821799636,10,0.0276069136421895,0.593584188659233,0.749576324891427
4942,0.892789176301216,0.987124947917461,0.343545947662275,0.91341261271215,0.0883294770822907,0.114426154288592,0.100235862644504,0.0269058392143808,0.683856928911735,0.016486213281611,0.0960502553504193,0.906436535898293,0.501494332816312,0.613091491275304,0.400972859055246,0.454048553282139,0.440048227921943,0.49002185011328,0.0128963502088562,0.82667478072875,0.672860782613535,0.0901003828905406,21,0.442698425470269,0.686789861506317,0.96852357540892
4943,0.0793798063534545,0.700700188861787,0.157068550938321,0.797435785967181,0.085765678548784,0.0733202555667898,0.0880357798175644,0.481018212097418,0.882830019289302,0.576679831525777,0.130347588652163,0.282370802743221,0.268755135184154,0.664302306627529,0.0602109815037111,0.460868825512903,0.198273672180029,0.335161818526254,0.123471796339145,0.743933725247311,0.985591829918115,0.232451775741111,8,0.601878481069673,0.563118261730624,0.64791743549318
4944,0.625429201923148,0.581440175554203,0.267882240606146,0.772114012751414,0.0997147063837638,0.0992163275023252,0.061809109154013,0.921964568531886,0.0438125835026847,0.15145707945507,0.644345192133286,0.744724223847454,0.175625249929354,0.280379338281555,0.138071327478904,0.287669151786342,0.444546892472624,0.199703241464612,0.369419156017003,0.837882114939485,0.518197987367061,0.191394851475145,27,0.444492259622342,0.255416185882897,0.507923372908193
4945,0.82806710900343,0.465529868155345,0.839879220133601,0.867637768275244,0.0563671555723725,0.0905749918291876,0.0580960776821645,0.48252148256551,0.31818918333007,0.0883848884294741,0.756659085655957,0.74755326291793,0.872231537965592,0.664620702894591,0.786036940922937,0.185077256120986,0.0993883582997019,0.412066707700095,0.49088166761254,0.962607539691159,0.779069399589824,0.0258575912827451,10,0.990035149010737,0.320448703442374,0.870914373369655
4946,0.550976439975831,0.865005102696456,0.792751234680577,0.549426397350105,0.0552136171410531,0.0333014999485211,0.0557317123290393,0.581044783846266,0.635587088042032,0.706864947081124,0.691798424083064,0.298722321933741,0.624507203386165,0.677840992522007,0.824164258477325,0.249609671976313,0.202340323536564,0.282425907802011,0.433569418677804,0.810367475652439,0.719088278001873,0.0283376654281456,9,0.115148830847349,0.694247211616975,0.776588561401714
4947,0.169089449086715,0.117778837106773,0.564076880426588,0.709112977047835,0.054713318757847,0.111184180516829,0.0593983873995692,0.39541558986078,0.13788731660964,0.682862641265313,0.489500144270156,0.341393914799159,0.791434449480963,0.349887264259276,0.130498681935435,0.381865838322323,0.0549279645744013,0.414611121855944,0.253109446590731,0.732704005807859,0.914354407396202,0.199294558715163,21,0.0234165614448488,0.339179705042066,0.829195141738746
4948,0.0755105074251071,0.137522602446587,0.111501294446667,0.973942402018572,0.019035342719201,0.052482177081529,0.108995183035646,0.465765132629476,0.600160117460671,0.29660749389506,0.914579538973724,0.720289477409166,0.918685238767904,0.168898618482379,0.239759551267629,0.269755649777281,0.335127675991168,0.326836185562378,0.266413316334039,0.762215783829615,0.987202406881005,0.235666457904858,19,0.823551939174719,0.517931105087022,0.934470142303815
4949,0.509187860555272,0.383519695015391,0.227807129489118,0.705147650003526,0.116598536803552,0.0467908363742586,0.00825105375810061,0.701450719096977,0.573106134166569,0.575738489933638,0.893287463617371,0.646934274268011,0.0890168314098381,0.185590411651321,0.9461585112222,0.0698111978179775,0.123168354951439,0.443701751104265,0.146318235822779,0.69258879738003,0.992188844902697,0.0751622588637227,6,0.201455161663587,0.611502456361684,0.874565777299029
4950,0.72219582320333,0.887867982463865,0.0610129597415682,0.913876112596435,0.00851562021392584,0.0897032876906516,0.0784408140937518,0.0367516247858293,0.289154907150986,0.233579281779681,0.627637260814803,0.0665152253686683,0.145867759549338,0.568777688086801,0.483138415620103,0.163364562205132,0.207118906500901,0.307887685659958,0.225783593898325,0.675774099884578,0.731496481367759,0.214355650632089,10,0.794301213266002,0.9580002896094,0.802527731581428
4951,0.589525597951608,0.51998226959554,0.720368910432234,0.95754803532894,0.00807641676194128,0.0614987603748059,0.0911651903238567,0.504833710744767,0.829438658520556,0.21651682215149,0.770468339916714,0.702073560871766,0.162741302744788,0.7200024944467,0.827201249102829,0.427732525786338,0.0687221637318376,0.0496010580866714,0.0689858466606704,0.674749707128864,0.790373906155874,0.059579476111976,8,0.501213083914178,0.96441968874617,0.530388712332887
4952,0.687079721513274,0.555745607671794,0.652506242660456,0.737302199133695,0.000956367386248894,0.102565015361991,0.113532095222857,0.333986127962591,0.89545405234755,0.312652182127396,0.144596767171007,0.307085723947571,0.655579783358052,0.947931017974298,0.0794500843633665,0.339723601086275,0.317906684846128,0.167260289793473,0.336281736994686,0.599288631059136,0.868756456453167,0.201291653415619,24,0.576085646271566,0.677285425997828,0.797012437578675
4953,0.0579990076183341,0.406227538677305,0.570826223900309,0.529878110504383,0.110388195414296,0.0729871438470399,0.0185996949557969,0.297931168345804,0.104966955656908,0.397334929139912,0.6671234264008,0.299706335364957,0.63257446404493,0.382024854565226,0.231689995392412,0.000312102190265432,0.476871171219298,0.17042101827584,0.11831772935841,0.911056542983337,0.651267682615737,0.126906936980458,5,0.725638217343926,0.492203944566241,0.57628496208681
4954,0.944243739744322,0.797470606696024,0.24818461506064,0.853310200751352,0.037755928066629,0.0643360124603743,0.0704364515988696,0.530182860226859,0.692148789627803,0.9262940792826,0.704866659018374,0.539766180058802,0.380652264852356,0.53935253717599,0.892023241358367,0.126748672581383,0.0161756735605653,0.296099320514326,0.367150748220435,0.77734965218018,0.781370612924115,0.234514155319682,22,0.824680700996728,0.496038787132874,0.597250708687073
4955,0.95118897483563,0.301504749596794,0.467059637115337,0.969218506991165,0.00316883045163564,0.0116940758278901,0.0230694955724822,0.861069133060914,0.679265681503317,0.215298148600222,0.798685747130192,0.919021804458206,0.88807423722716,0.666294350515772,0.754009936182317,0.29931479741811,0.397823990728043,0.0757915144591243,0.320464302815963,0.674900118108315,0.677512024292385,0.0294095902550849,12,0.752180090531474,0.442031646580202,0.946700667421508
4956,0.762065393117606,0.419699391169637,0.690624747174443,0.778387220910552,0.096054146955994,0.0409814925735975,0.0708216974341487,0.240902961083781,0.549662160196668,0.708478950790665,0.310426192385214,0.412344762482028,0.515090010901471,0.588098480219743,0.555170060376194,0.38366659972429,0.250229937779484,0.470516437262914,0.193661245349224,0.865625789861416,0.637436304841773,0.0922725303892046,15,0.481089704791526,0.565312977457955,0.782024411076249
4957,0.0941949757274939,0.413921144194016,0.418597428662796,0.956382113827171,0.0522057938183276,0.00550449290386587,0.0429109125555418,0.108274709936674,0.766890993720107,0.791707439283817,0.555349602803471,0.242473576141149,0.657101304084063,0.933769925148017,0.410982730953046,0.0635060054145288,0.0552614445580984,0.242953127245337,0.0627102940068115,0.974701710676553,0.935096472739906,0.172401374816365,9,0.0337577620249474,0.368128072143951,0.785873379018367
4958,0.501296174447285,0.0545126764200628,0.434159026973043,0.625377262449707,0.0651750959104886,0.09271745102234,0.0406640502565484,0.515836387697468,0.680881875433284,0.281214193158387,0.50661421606259,0.860944981225324,0.131164225154067,0.416877396970917,0.368996414894192,0.42901169770672,0.227616626882192,0.351760097417131,0.374195669758425,0.905510854829161,0.687298263937805,0.105502285531355,21,0.930526281422051,0.347060515732225,0.988137785731861
4959,0.754441304340726,0.719632261451078,0.504996352756862,0.613996034482273,0.109626449414472,0.0784606375869205,0.071910310971695,0.561649955876055,0.409313915681536,0.869558912128373,0.176615189039963,0.0181584850740386,0.698893533727992,0.833061563556991,0.182001737430459,0.147015386672108,0.205800961330743,0.194263954640308,0.025778462419624,0.867106258339179,0.847731831069221,0.214469161886052,25,0.988297206870071,0.233475752227893,0.525710060295207
4960,0.757192699487694,0.151150906413631,0.676489570648409,0.556654092324187,0.0708485688225506,0.0102260208864911,0.0163341252378747,0.599607644908573,0.299676660348545,0.768189328208542,0.733777988272789,0.420814824393136,0.698582952276571,0.10532539391187,0.689904174194858,0.326044215296372,0.251297490857122,0.395777248184348,0.38245351789837,0.668040948273893,0.666549894120207,0.0927529437406338,11,0.860776590530784,0.40095407495629,0.531965904759709
4961,0.132788374594483,0.305516704795766,0.0551465733769583,0.843201488980185,0.0442242072133524,0.0248953816237198,0.0189349321116479,0.278396358463634,0.672872263525613,0.567534448175016,0.606583533831988,0.65002211754194,0.51029435453075,0.910561679037684,0.955453924738243,0.291473589560157,0.114523874981713,0.104378180358373,0.0530487518871436,0.972136836617265,0.56696174548713,0.148424442679371,23,0.600379026745842,0.153092513953289,0.882331833323394
4962,0.481675102807744,0.561154591970379,0.0590703250231687,0.914210280717036,0.0143011688656211,0.0670295116667664,0.108964963328646,0.0100533753476571,0.267441066592769,0.439208292341884,0.323782170193526,0.276485460627638,0.769743952870811,0.0957998249780387,0.151783683938975,0.384514821149467,0.397877380005736,0.139271431094804,0.358914426694938,0.675935053152975,0.962019998579461,0.0031059635222191,5,0.955957024932047,0.386548310385854,0.830068710991368
4963,0.59436922831256,0.331220367150311,0.417594512883248,0.522187834351196,0.00262618430571724,0.108735989005152,0.0995958938217815,0.659937676189654,0.775099023084273,0.167793385672499,0.275675081217894,0.0366012904930394,0.000978915699082427,0.294702558121062,0.108787826919369,0.246985690731218,0.220510271814279,0.120356961110653,0.41945263995498,0.737174123840977,0.922689725246001,0.144973600878008,8,0.48734055792524,0.892595717775263,0.943977958647022
4964,0.865703793369047,0.787919087349111,0.708644096661476,0.75117951024042,0.0847261557664191,0.00408197679263447,0.0365246835607504,0.264006147397426,0.590376405417011,0.333119845481333,0.817234323404287,0.78396059585819,0.482529487869097,0.160253513137135,0.864954621494817,0.0284201833068859,0.0808706190618221,0.453514914277801,0.140913444849791,0.922244695497421,0.900390217864071,0.103176179877121,19,0.130173667964991,0.439692393650836,0.740354567651893
4965,0.674425310367509,0.149904740699823,0.052811481355154,0.669416382841603,0.0391406726246886,0.0846237697057547,0.0168704417875707,0.429676269529946,0.444856357717817,0.191919695321796,0.788465831733192,0.68559238789673,0.16873800409066,0.441610377302673,0.37753122385405,0.107810618477222,0.136328524951532,0.126032073490985,0.0543023629249423,0.989222740353062,0.93561828126146,0.115901761815703,9,0.368240542531526,0.078937065225793,0.81652191097535
4966,0.706138839245075,0.922574613809353,0.78895150285603,0.952303786369041,0.0502816382447211,0.0838539573690249,0.0155364274808681,0.407419526690152,0.564585379671212,0.77847007621685,0.091520897577866,0.509745591065637,0.34459665651375,0.0507435200057691,0.310893632603297,0.322200162937876,0.34626328168594,0.0350692309240112,0.158997990626609,0.702257095356006,0.83026065288583,0.180125386704894,5,0.262687837272207,0.608846433132305,0.688554975431378
4967,0.31006282903275,0.204448094846169,0.916006987728877,0.728241649988445,0.0103766115846299,0.11566333014031,0.112444462437331,0.956989154213062,0.0612205575055676,0.0970140791247133,0.959632363136695,0.79343104630853,0.786399484679266,0.999063196274685,0.855266144879861,0.0980318185254,0.470388654099824,0.373751905873534,0.0100153271494899,0.739125204110623,0.720906719828257,0.151735041275364,18,0.314176070216764,0.664150950267329,0.872187673031224
4968,0.409402967376984,0.260038459220529,0.956472177037015,0.543748616824765,0.0623472915523751,0.011040194871177,0.10221847814199,0.759694436035538,0.847194929821067,0.658290121514048,0.928087335250736,0.366099917819444,0.486900798670342,0.208159116951027,0.380819295120263,0.473034046921157,0.0708550204225117,0.423874148380547,0.130657808659936,0.63727486102141,0.984216474135697,0.117032330612739,13,0.576690961551992,0.569208107936964,0.721502574299986
4969,0.646024816263677,0.15684887080479,0.6808121001072,0.584592620713415,0.0507957863346012,0.0431488393802633,0.0107022373917326,0.037905839319923,0.992415172696835,0.0565250645005843,0.118683610149869,0.745211934603052,0.968200075335382,0.103308948145248,0.584958067959477,0.317897592700785,0.37303601143522,0.185594713166705,0.132188517010969,0.706798974111094,0.827420695772278,0.0260044098856859,4,0.79603911723441,0.591798050226946,0.994646731888817
4970,0.750893252452044,0.19672416800519,0.422568773575989,0.964254432502307,0.106082081634703,0.116358019538772,0.035413679088925,0.764116965755285,0.926780175464251,0.16363306624929,0.752272156533156,0.585256877328665,0.37826938847662,0.453334211439244,0.597367539228243,0.42842375787131,0.364389135127305,0.49237136054053,0.112080030037533,0.526128707403888,0.759644483500859,0.0733076457064424,16,0.793445563342748,0.34077500338282,0.61267623552049
4971,0.57592647435749,0.55742250625696,0.946169146461878,0.93097534497123,0.0658855696750889,0.0441168560802061,0.0665452909434708,0.0833603114041965,0.991431205956615,0.734953440516279,0.0287119859811151,0.585970026450045,0.652231590418657,0.918392536049918,0.844774288309482,0.429140351561375,0.261306989618007,0.469632098242955,0.152834042131435,0.63672560610309,0.873417450420803,0.010972633657098,22,0.31793293413755,0.19618835264463,0.578711748120782
4972,0.857422826578678,0.812334936540271,0.59907647028612,0.68162417625956,0.0528480788390217,0.100371676909656,0.0715139690740407,0.308050529071386,0.360503579347231,0.633239261255786,0.428242515127431,0.0456776319935219,0.355498796343314,0.490698154740059,0.281805761263869,0.477831068290782,0.291505921838502,0.370556345495023,0.365072322661488,0.581480896316317,0.514379031747428,0.214189775986184,11,0.471906747401226,0.338744635670166,0.618018312263943
4973,0.0309573149368865,0.632209159156843,0.928235792721156,0.856205089789245,0.0554358990330761,0.0807883807972418,0.0905462618061332,0.604124291758682,0.185346902053687,0.992156561720138,0.671998299494386,0.434647234106995,0.058976891777874,0.993418055442115,0.321023123972584,0.133843307725713,0.148773964876786,0.276268414720683,0.236407543183165,0.902371080556139,0.890961625420908,0.138132069920015,10,0.17329227740427,0.498839684891654,0.803543589508126
4974,0.630141020106547,0.0435144246200332,0.642834372693324,0.758952121336653,0.0867346072312268,0.104242592222647,0.0943247516506864,0.617643192792637,0.353954307957343,0.403504633251368,0.871581094737048,0.0180286016246071,0.628069947076519,0.356440007095132,0.308887507094583,0.151993056425592,0.247717115776346,0.225321356074419,0.30255643570862,0.835888169164257,0.895710551595001,0.0201554758765269,21,0.259501269791299,0.7918368043578,0.82191274954963
4975,0.0335221546598244,0.448256599412952,0.660393407589407,0.680060668873368,0.0338212509389408,0.100696694094323,0.10821434831504,0.762649683900806,0.851735319460649,0.972763390956656,0.867337291526515,0.757916228535934,0.226024224839429,0.108100168592203,0.75137750404668,0.464722288585093,0.352404243518913,0.0599842363268486,0.393115456413792,0.877478612190566,0.851276219530986,0.145212595786003,11,0.809145569965476,0.445718011432048,0.975235248819564
4976,0.200423010869604,0.242876770409755,0.0299570009565679,0.850108165356179,0.10853380544282,0.0520774154908061,0.0803721502642957,0.186880456757243,0.214799378207279,0.80252161571891,0.95478689496154,0.606189887069422,0.473001985441241,0.8349021897831,0.709684937655157,0.107585574989417,0.13292393579823,0.446674835320073,0.0336315308527672,0.819257125936332,0.782147246876184,0.206642125868093,25,0.28690285656692,0.918719224720565,0.528290311468032
4977,0.790958278335095,0.191725169683527,0.0488233370017028,0.969004486946762,0.0794320541313579,0.0509159836779032,0.0262761413258482,0.367423602066585,0.532673489597882,0.168222730099829,0.565292437348119,0.39441308690093,0.782934191890364,0.989576294865413,0.100444064928335,0.292571614363918,0.463144364485261,0.0236877723229234,0.483447334868216,0.597239133806201,0.933094518970733,0.0451281091496814,15,0.565689562480943,0.758225844365568,0.659988502189121
4978,0.355623560184869,0.898301566404453,0.817391401930223,0.961273261276225,0.0878006651487909,0.0174295132964272,0.0219676969932402,0.805032288759667,0.287328294867184,0.45470913915711,0.278335909880837,0.878571893016435,0.141390625125566,0.0280490721244598,0.56078794357928,0.437021982779365,0.449254865211924,0.191107079943805,0.437502778053365,0.948890030298103,0.568688599342771,0.100482124238252,12,0.586420747747948,0.570697466444015,0.902182061552501
4979,0.757749060540413,0.771358284913632,0.189997976378864,0.849857433723588,0.0138185296676578,0.024785280220041,0.0912685602962701,0.548475987857534,0.245560825563944,0.685364804361155,0.0340666556942975,0.468998846548959,0.821265999130905,0.860674883609242,0.904852409573295,0.468198551771301,0.149213513350964,0.104707296944212,0.146849040829763,0.891497626324289,0.621291490359465,0.21337879232436,25,0.964217049225257,0.641207712737774,0.797853212651075
4980,0.498554922622,0.932471696960786,0.319774984918605,0.724695302592742,0.100616121461129,0.0900093786041234,0.0141418677989664,0.942286649081227,0.62581703973664,0.0544355352729093,0.0259271791718667,0.814059442655044,0.236357092995243,0.982797479486838,0.397962910096813,0.183021833966766,0.0358706492217025,0.168228141337482,0.493502934320853,0.652574091003556,0.964319353928289,0.20138330434013,4,0.615372871607635,0.403325247519184,0.776719449900882
4981,0.659394778198306,0.0477417879423825,0.396696653647185,0.96263501215881,0.0272578531335779,0.0509203045605021,0.000125423674408346,0.663279412329034,0.559775432255701,0.371438536109612,0.451392277482594,0.859666777268238,0.57545304246794,0.123832099848823,0.660337841342855,0.118664986951172,0.348378609506483,0.265612132420554,0.235263392509567,0.675068136057537,0.965226923735405,0.145477680192149,5,0.0318188942982815,0.173534155392111,0.543900369980861
4982,0.633529365199152,0.87874802517991,0.677310349768284,0.681177599599783,0.0512618349038204,0.0973587051349115,0.0765661323772855,0.416197767076385,0.556506779572018,0.398434865684505,0.590679047716525,0.330318649100536,0.846804988751397,0.670266646308592,0.901235238465038,0.0768945615113713,0.300209190012317,0.315553597152967,0.27761287979394,0.506231808469957,0.784042958550365,0.00558812935292954,30,0.184500740299537,0.0354606741118943,0.898879808676487
4983,0.921743493345915,0.280347505252971,0.887590296848561,0.551585818442819,0.097796094529747,0.0552012807248756,0.0161167720676987,0.101048394724634,0.825891310874745,0.304655742571433,0.582303200322529,0.862306970650493,0.833234981651255,0.625773927035369,0.122720590582816,0.0755935931701446,0.00987239684938686,0.465443108105939,0.21146503481433,0.770445668486052,0.91145796089177,0.148542104602559,4,0.734775739173824,0.638894588074391,0.690871991204715
4984,0.57231778703637,0.62642775501518,0.531551494554128,0.612802125586907,0.0983527879467756,0.103240555608602,0.0928802095232885,0.50468440775061,0.756881374724605,0.946851448602253,0.787488144249958,0.742470720457193,0.0628594662163174,0.000562743892311119,0.457687953780964,0.464209715421544,0.318586609911115,0.349397409452836,0.431511080507562,0.879800689990469,0.657214340705413,0.234600464238023,27,0.704554580388055,0.0690041565647116,0.691106204929727
4985,0.122659753905027,0.346306469885446,0.0292128837534925,0.621432135802298,0.0228194632786699,0.0266558101863395,0.0676690369776422,0.152110298713436,0.714191859095916,0.0271494149603648,0.525150250423001,0.283277808729233,0.637292078802246,0.966283885278134,0.355719175913604,0.244799191020418,0.162309788525535,0.28924556418854,0.396729459543596,0.525613267422153,0.519748951429641,0.237209084366763,19,0.390221984984004,0.312027521152818,0.983475246358919
4986,0.883750891953264,0.789836224019341,0.394004294729582,0.804661057963443,0.041278886132014,0.0669830467377557,0.00628325394990295,0.0189195298383012,0.504966209313972,0.6008875184234,0.604048323731334,0.895242567874934,0.562108166005532,0.0583424843512243,0.307397513287771,0.243936519748322,0.10654806816451,0.449757708194584,0.0521240959900315,0.944493869605497,0.734340063278761,0.0957275204560719,21,0.0260343516679015,0.492600198717811,0.570654257323209
4987,0.717811617635796,0.0613581213737605,0.730803912363132,0.978290949450573,0.0697919199234657,0.11771477210635,0.0781715908695767,0.0383827284381492,0.943223642246937,0.272574483343214,0.981101650934853,0.678567721253308,0.669204928161856,0.955390608795057,0.980957487584022,0.31557847725621,0.247982314737246,0.0364061930941418,0.475739024227089,0.705186819287029,0.555932656891539,0.0594005685384036,5,0.479682042746269,0.599197318833717,0.747365216665971
4988,0.978521799529018,0.145751476693992,0.0131139037661022,0.958224235181871,0.0989930862781964,0.0538994363981104,0.00586409664430004,0.840806129374541,0.55645730944809,0.255523854348343,0.584498033670406,0.250345523432433,0.559157646349445,0.695189948441647,0.441030392762227,0.0156781526735052,0.458912649066199,0.0464618477293057,0.331200167952548,0.969490108345496,0.699565217954491,0.0503543365345744,16,0.520599921943201,0.28177630276382,0.516198009459453
4989,0.754077009596047,0.637626802001358,0.247427491188725,0.813381757291115,0.0336473365651304,0.0185124370036991,0.0512752017828617,0.919320521144453,0.0462895765137859,0.996416477861675,0.925325274084252,0.10644899750317,0.0227992537876358,0.269782511706534,0.605379807578516,0.310283780498919,0.153730014353606,0.351466235419305,0.30627036073436,0.980994505137403,0.553473868741572,0.231308376968442,11,0.543157011163165,0.0848479777776403,0.879238675365318
4990,0.94397486882254,0.309644484357885,0.343038147685817,0.587924978916091,0.00158857346188556,0.0135444264353709,0.116718596240661,0.099428758421191,0.38610708945985,0.886707960091066,0.168943363309302,0.179431036283658,0.634272797946515,0.442829686943046,0.486282052956242,0.384352726456989,0.427213094450615,0.156630305043224,0.460090684828616,0.682584211182862,0.739283352351759,0.0617281319337955,23,0.745995170607395,0.530373411132861,0.972070649680693
4991,0.696124584864336,0.476057985834219,0.620257647338114,0.73858430487325,0.0824151640051408,0.112235903689183,0.100220093830434,0.961426309993211,0.464032835658616,0.858032714565028,0.847510656634066,0.782610794421844,0.294026592309168,0.22157607020021,0.75837245665919,0.0619114586416283,0.143012573032791,0.299557035495888,0.294368140441168,0.949584374313557,0.854245852384821,0.218932127147267,13,0.43937465309666,0.242728009561426,0.79292514109012
4992,0.54066775121612,0.437261652908428,0.66012288402291,0.560610279802594,0.0438668886571806,0.104227616944894,0.0694098274518829,0.384169932386698,0.20497969296556,0.178912269483856,0.883599296747032,0.989416789426422,0.596619273810531,0.375874777363311,0.288392290386045,0.360611481929698,0.393622132285463,0.305074226670049,0.185819931017922,0.966574600051367,0.705552632146608,0.121714379113255,27,0.958656265913602,0.83939582479347,0.956856282005389
4993,0.512565481775207,0.399827440487454,0.568258485850948,0.707656812524935,0.0361260691787777,0.118944427616576,0.0545067871439019,0.306491026418074,0.00693153941917699,0.791245773177501,0.835233109030174,0.59604665270329,0.72239619091039,0.368967798315966,0.347656937106489,0.477468957847299,0.0875640275198035,0.1949012205704,0.435551859066682,0.858462582854345,0.566425547463575,0.240870764136728,12,0.119204123693448,0.288710225472203,0.997229269698565
4994,0.211301760215033,0.482796636787616,0.00587085402589291,0.91576649918278,0.016718422966294,0.065744893772034,0.0466489153050603,0.260423546948493,0.714984584203316,0.37617858904337,0.307187027882575,0.814772070250567,0.575789608171256,0.952581813820405,0.259808790654899,0.0742561873329338,0.426375982139143,0.047896738382394,0.49636773412826,0.786433701381483,0.689029779021768,0.17944465797724,14,0.45487260377896,0.14853958655477,0.512698739740078
4995,0.0756001200443832,0.254794085039105,0.548785413053236,0.771314275405265,0.0667659255267167,0.062674816370599,0.0231066124017192,0.504140824149549,0.804166535024345,0.914124036138365,0.0667378436043859,0.140911557931383,0.140542893578252,0.841566153060808,0.653886064230301,0.20975854451803,0.346523386843072,0.480002983009873,0.444483863812394,0.825718429368758,0.626421235313476,0.0782627890301053,8,0.592275997700263,0.224531530369935,0.947558182359906
4996,0.306427560540196,0.60479998583775,0.45323018996662,0.621108719847479,0.0201936868682597,0.0906078758323146,0.00777799010733515,0.116357379083941,0.155014896488958,0.0728552130144322,0.533575477246637,0.672028716643434,0.372134202190721,0.52079131432646,0.344651141546993,0.416787013343233,0.188837261790398,0.0185304326918675,0.284022674683807,0.729309560070001,0.980001780246361,0.130612242103071,17,0.950833469953784,0.144309571611858,0.521923783546966
4997,0.638539209450595,0.859265365469339,0.0141949680084363,0.947468080188206,0.00761049793692492,0.0920230932911541,0.0989911829299517,0.765040045154886,0.483466591146705,0.966226450107642,0.917099461817998,0.244877220343729,0.488583159167483,0.945590739095863,0.246460917319101,0.136802908467571,0.101808752439171,0.0344043762078974,0.460281903285673,0.752877598151146,0.842112011709309,0.0187261553047108,20,0.614495451256423,0.430837131873704,0.839598219010513
4998,0.515855480668508,0.79209056244574,0.925102327326988,0.93381047081938,0.0626790128161535,0.0967378585038912,0.0153602222682433,0.256885833264282,0.265756477719056,0.621211464777612,0.316090518527129,0.308711399369803,0.995731913572084,0.674500104313111,0.699124317602557,0.19576088987866,0.166930155789934,0.35321447943073,0.301428375831957,0.780869751163048,0.685490416571533,0.226973744734685,10,0.308292020335118,0.778691441125609,0.514681470140768
4999,0.24757302562641,0.656503868237883,0.53223624478865,0.610784900585306,0.0586510246801833,0.0378364134825664,0.0229296414584024,0.332638650967833,0.530699774248013,0.109358455301472,0.0725575892879628,0.78291765184924,0.373173551599705,0.671221622875193,0.265894720311114,0.282089917559759,0.318841453367018,0.048032462133863,0.315733223523817,0.714885139748792,0.503433628784423,0.00280683937047143,5,0.59347924193386,0.54735901237498,0.962510967737599
5000,0.358119633034221,0.492420998083707,0.366136311034276,0.77921773682523,0.0707148079274716,0.00100976787439641,0.0592303109491914,0.492762411166285,0.790353242141986,0.157528662042506,0.688868968754308,0.875223776738183,0.517731556475326,0.311665322430199,0.929994175401097,0.269325656619237,0.0436047058653203,0.228108935238374,0.494439958809339,0.514200618589076,0.674648718368518,0.060433947105991,7,0.0544876116363332,0.77093316302232,0.829055358563317
5001,0.646605048297043,0.738115403418313,0.0715210184913129,0.505919785458047,0.0305873878787057,0.0553056198152248,0.0274805661719469,0.694099273667997,0.154166041575628,0.857558511025272,0.424488707871176,0.467075883571035,0.554741635720967,0.712847580155497,0.20163330866266,0.19000112865679,0.143214669711248,0.476940818619437,0.251189699814015,0.575073422018625,0.982844139666448,0.207834805765341,20,0.687349036803958,0.0660934646716807,0.936103809592594
